startT,endT,startT_sec,endT_sec,duration,interval,interface,reason,route
2016 May 12 12:38:09,2016 May 12 12:38:09,1463056689.0,1463056689.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:38:09,2016 May 12 12:38:09,1463056689.0,1463056689.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:38:10,2016 May 12 12:38:10,1463056690.0,1463056690.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:38:10,2016 May 12 12:38:10,1463056690.0,1463056690.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:38:11,2016 May 12 12:38:11,1463056691.0,1463056691.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:38:12,2016 May 12 12:38:12,1463056692.0,1463056692.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:38:12,2016 May 12 12:38:12,1463056692.0,1463056692.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:38:13,2016 May 12 12:38:13,1463056693.0,1463056693.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:38:14,2016 May 12 12:38:14,1463056694.0,1463056694.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:39:06,2016 May 12 12:39:25,1463056746.0,1463056765.0,19.0,52.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:39:25,2016 May 12 12:39:25,1463056765.0,1463056765.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:39:26,2016 May 12 12:39:26,1463056766.0,1463056766.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:39:26,2016 May 12 12:39:27,1463056766.0,1463056767.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:39:28,2016 May 12 12:39:28,1463056768.0,1463056768.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:39:28,2016 May 12 12:39:28,1463056768.0,1463056768.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:39:29,2016 May 12 12:39:29,1463056769.0,1463056769.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:22,2016 May 12 12:40:42,1463056822.0,1463056842.0,20.0,53.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:42,2016 May 12 12:40:42,1463056842.0,1463056842.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:43,2016 May 12 12:40:43,1463056843.0,1463056843.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:43,2016 May 12 12:40:44,1463056843.0,1463056844.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:44,2016 May 12 12:40:44,1463056844.0,1463056844.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:45,2016 May 12 12:40:45,1463056845.0,1463056845.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:45,2016 May 12 12:40:45,1463056845.0,1463056845.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:46,2016 May 12 12:40:46,1463056846.0,1463056846.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:46,2016 May 12 12:40:46,1463056846.0,1463056846.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:47,2016 May 12 12:40:47,1463056847.0,1463056847.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:47,2016 May 12 12:40:48,1463056847.0,1463056848.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:40:48,2016 May 12 12:40:48,1463056848.0,1463056848.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:49:08,2016 May 12 12:49:34,1463057348.0,1463057374.0,26.0,500.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:49:34,2016 May 12 12:49:35,1463057374.0,1463057375.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:49:35,2016 May 12 12:49:35,1463057375.0,1463057375.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:49:35,2016 May 12 12:49:35,1463057375.0,1463057375.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:49:36,2016 May 12 12:49:36,1463057376.0,1463057376.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:49:37,2016 May 12 12:49:37,1463057377.0,1463057377.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:49:37,2016 May 12 12:49:37,1463057377.0,1463057377.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:49:37,2016 May 12 12:49:38,1463057377.0,1463057378.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:49:38,2016 May 12 12:49:38,1463057378.0,1463057378.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:49:39,2016 May 12 12:49:39,1463057379.0,1463057379.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:49:40,2016 May 12 12:49:40,1463057380.0,1463057380.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:50:53,2016 May 12 12:52:07,1463057453.0,1463057527.0,74.0,73.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:52:07,2016 May 12 12:52:07,1463057527.0,1463057527.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:52:07,2016 May 12 12:52:07,1463057527.0,1463057527.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:52:08,2016 May 12 12:52:08,1463057528.0,1463057528.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:52:09,2016 May 12 12:52:09,1463057529.0,1463057529.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:52:09,2016 May 12 12:52:09,1463057529.0,1463057529.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:52:10,2016 May 12 12:52:10,1463057530.0,1463057530.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:52:10,2016 May 12 12:52:10,1463057530.0,1463057530.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:52:11,2016 May 12 12:52:11,1463057531.0,1463057531.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:52:11,2016 May 12 12:52:11,1463057531.0,1463057531.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:55:22,2016 May 12 12:58:33,1463057722.0,1463057913.0,191.0,191.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:58:34,2016 May 12 12:58:34,1463057914.0,1463057914.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:58:34,2016 May 12 12:58:35,1463057914.0,1463057915.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:58:35,2016 May 12 12:58:35,1463057915.0,1463057915.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:58:36,2016 May 12 12:58:36,1463057916.0,1463057916.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 12 12:58:36,2016 May 12 12:58:36,1463057916.0,1463057916.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:31:32,2016 May 13 12:35:19,1463142692.0,1463142919.0,227.0,84776.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:35:20,2016 May 13 12:35:20,1463142920.0,1463142920.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:35:20,2016 May 13 12:35:20,1463142920.0,1463142920.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:35:20,2016 May 13 12:35:20,1463142920.0,1463142920.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:35:21,2016 May 13 12:35:21,1463142921.0,1463142921.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:35:21,2016 May 13 12:35:21,1463142921.0,1463142921.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:35:21,2016 May 13 12:35:22,1463142921.0,1463142922.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:35:22,2016 May 13 12:35:22,1463142922.0,1463142922.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:35:23,2016 May 13 12:35:23,1463142923.0,1463142923.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:35:23,2016 May 13 12:35:23,1463142923.0,1463142923.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:35:24,2016 May 13 12:35:24,1463142924.0,1463142924.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 13 12:35:24,2016 May 13 12:35:24,1463142924.0,1463142924.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 08:03:40,2016 May 17 08:05:28,1463472220.0,1463472328.0,108.0,329296.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 08:05:28,2016 May 17 08:05:28,1463472328.0,1463472328.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 08:05:29,2016 May 17 08:05:29,1463472329.0,1463472329.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 08:05:30,2016 May 17 08:05:30,1463472330.0,1463472330.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 08:05:31,2016 May 17 08:05:31,1463472331.0,1463472331.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 08:07:34,2016 May 17 08:09:04,1463472454.0,1463472544.0,90.0,123.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 08:09:04,2016 May 17 08:09:04,1463472544.0,1463472544.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 08:09:05,2016 May 17 08:09:05,1463472545.0,1463472545.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 08:09:06,2016 May 17 08:09:06,1463472546.0,1463472546.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 08:09:07,2016 May 17 08:09:07,1463472547.0,1463472547.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 10:51:40,2016 May 17 10:51:40,1463482300.0,1463482300.0,0.0,9753.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 12:58:57,2016 May 17 13:00:56,1463489937.0,1463490056.0,119.0,7637.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 13:00:56,2016 May 17 13:00:56,1463490056.0,1463490056.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 13:00:57,2016 May 17 13:00:57,1463490057.0,1463490057.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 13:00:58,2016 May 17 13:00:59,1463490058.0,1463490059.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 14:48:47,2016 May 17 14:48:47,1463496527.0,1463496527.0,0.0,6468.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 15:58:48,2016 May 17 15:59:59,1463500728.0,1463500799.0,71.0,4201.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 15:59:59,2016 May 17 15:59:59,1463500799.0,1463500799.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 16:00:00,2016 May 17 16:00:00,1463500800.0,1463500800.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 16:00:00,2016 May 17 16:00:01,1463500800.0,1463500801.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 16:00:01,2016 May 17 16:00:01,1463500801.0,1463500801.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 16:00:01,2016 May 17 16:00:01,1463500801.0,1463500801.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 16:00:02,2016 May 17 16:00:02,1463500802.0,1463500802.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 16:00:02,2016 May 17 16:00:03,1463500802.0,1463500803.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 16:00:03,2016 May 17 16:00:03,1463500803.0,1463500803.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 17 16:00:05,2016 May 17 16:00:06,1463500805.0,1463500806.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 18 12:21:30,2016 May 18 12:21:34,1463574090.0,1463574094.0,4.0,73284.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:08:54,2016 May 19 12:14:44,1463659734.0,1463660084.0,350.0,85640.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:14:44,2016 May 19 12:14:44,1463660084.0,1463660084.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:14:45,2016 May 19 12:14:45,1463660085.0,1463660085.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:14:46,2016 May 19 12:14:46,1463660086.0,1463660086.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:14:46,2016 May 19 12:14:46,1463660086.0,1463660086.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:14:47,2016 May 19 12:14:47,1463660087.0,1463660087.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:14:47,2016 May 19 12:14:47,1463660087.0,1463660087.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:16:24,2016 May 19 12:20:38,1463660184.0,1463660438.0,254.0,97.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:20:39,2016 May 19 12:20:39,1463660439.0,1463660439.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:20:39,2016 May 19 12:20:39,1463660439.0,1463660439.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:20:40,2016 May 19 12:20:40,1463660440.0,1463660440.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:20:40,2016 May 19 12:20:40,1463660440.0,1463660440.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:20:41,2016 May 19 12:20:41,1463660441.0,1463660441.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:28:03,2016 May 19 12:31:11,1463660883.0,1463661071.0,188.0,442.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:31:12,2016 May 19 12:31:12,1463661072.0,1463661072.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:31:12,2016 May 19 12:31:13,1463661072.0,1463661073.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:31:13,2016 May 19 12:31:13,1463661073.0,1463661073.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:31:14,2016 May 19 12:31:14,1463661074.0,1463661074.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:31:14,2016 May 19 12:31:15,1463661074.0,1463661075.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:32:11,2016 May 19 12:39:04,1463661131.0,1463661544.0,413.0,56.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:39:04,2016 May 19 12:39:04,1463661544.0,1463661544.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:39:05,2016 May 19 12:39:05,1463661545.0,1463661545.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:39:05,2016 May 19 12:39:05,1463661545.0,1463661545.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:39:06,2016 May 19 12:39:06,1463661546.0,1463661546.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:39:07,2016 May 19 12:39:07,1463661547.0,1463661547.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:39:08,2016 May 19 12:39:08,1463661548.0,1463661548.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 19 12:39:08,2016 May 19 12:39:08,1463661548.0,1463661548.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 21 12:24:17,2016 May 21 12:24:17,1463833457.0,1463833457.0,0.0,171909.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 08:04:08,2016 May 24 08:05:56,1464077048.0,1464077156.0,108.0,243591.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 08:05:57,2016 May 24 08:05:57,1464077157.0,1464077157.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 08:05:58,2016 May 24 08:05:58,1464077158.0,1464077158.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 08:05:59,2016 May 24 08:05:59,1464077159.0,1464077159.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 08:33:38,2016 May 24 08:33:38,1464078818.0,1464078818.0,0.0,1659.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 13:03:10,2016 May 24 13:03:10,1464094990.0,1464094990.0,0.0,16172.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 14:42:57,2016 May 24 14:42:57,1464100977.0,1464100977.0,0.0,5987.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 15:55:41,2016 May 24 15:56:58,1464105341.0,1464105418.0,77.0,4364.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 15:56:59,2016 May 24 15:56:59,1464105419.0,1464105419.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 15:57:00,2016 May 24 15:57:00,1464105420.0,1464105420.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 15:57:00,2016 May 24 15:57:00,1464105420.0,1464105420.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 15:57:00,2016 May 24 15:57:00,1464105420.0,1464105420.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 15:57:01,2016 May 24 15:57:01,1464105421.0,1464105421.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 15:57:02,2016 May 24 15:57:02,1464105422.0,1464105422.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 24 15:57:02,2016 May 24 15:57:02,1464105422.0,1464105422.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 25 10:42:04,2016 May 25 10:42:04,1464172924.0,1464172924.0,0.0,67502.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 25 10:42:04,2016 May 25 11:04:36,1464172924.0,1464174276.0,1352.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 25 11:04:37,2016 May 25 11:04:37,1464174277.0,1464174277.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 25 11:04:37,2016 May 25 11:04:38,1464174277.0,1464174278.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 25 11:04:38,2016 May 25 11:04:38,1464174278.0,1464174278.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 25 11:04:39,2016 May 25 11:04:39,1464174279.0,1464174279.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 25 11:04:39,2016 May 25 11:04:39,1464174279.0,1464174279.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 26 16:16:49,2016 May 26 16:16:50,1464279409.0,1464279410.0,1.0,105130.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 02:43:21,2016 May 30 02:43:22,1464576201.0,1464576202.0,1.0,296791.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 02:45:03,2016 May 30 02:45:03,1464576303.0,1464576303.0,0.0,101.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 02:45:18,2016 May 30 02:45:18,1464576318.0,1464576318.0,0.0,15.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 02:45:31,2016 May 30 02:45:32,1464576331.0,1464576332.0,1.0,13.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 13:51:06,2016 May 30 13:51:06,1464616266.0,1464616266.0,0.0,39934.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:50,2016 May 30 16:53:51,1464627230.0,1464627231.0,1.0,10964.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:51,2016 May 30 16:53:55,1464627231.0,1464627235.0,4.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:55,2016 May 30 16:53:55,1464627235.0,1464627235.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:55,2016 May 30 16:53:56,1464627235.0,1464627236.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:56,2016 May 30 16:53:56,1464627236.0,1464627236.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:56,2016 May 30 16:53:56,1464627236.0,1464627236.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:56,2016 May 30 16:53:57,1464627236.0,1464627237.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:57,2016 May 30 16:53:57,1464627237.0,1464627237.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:57,2016 May 30 16:53:57,1464627237.0,1464627237.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:58,2016 May 30 16:53:58,1464627238.0,1464627238.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:58,2016 May 30 16:53:58,1464627238.0,1464627238.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:53:58,2016 May 30 16:54:01,1464627238.0,1464627241.0,3.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:54:01,2016 May 30 16:54:01,1464627241.0,1464627241.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:54:02,2016 May 30 16:54:02,1464627242.0,1464627242.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:54:02,2016 May 30 16:54:03,1464627242.0,1464627243.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:54:03,2016 May 30 16:54:03,1464627243.0,1464627243.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:54:03,2016 May 30 16:54:03,1464627243.0,1464627243.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 16:54:27,2016 May 30 21:47:25,1464627267.0,1464644845.0,17578.0,24.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 22:04:53,2016 May 30 22:04:55,1464645893.0,1464645895.0,2.0,1048.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 May 30 23:57:25,2016 May 30 23:57:25,1464652645.0,1464652645.0,0.0,6750.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 00:04:57,2016 Jun  1 00:13:09,1464739497.0,1464739989.0,492.0,86852.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 00:13:19,2016 Jun  1 00:13:45,1464739999.0,1464740025.0,26.0,10.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 00:13:48,2016 Jun  1 00:13:48,1464740028.0,1464740028.0,0.0,3.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 00:13:50,2016 Jun  1 00:14:37,1464740030.0,1464740077.0,47.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 00:14:37,2016 Jun  1 00:14:38,1464740077.0,1464740078.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
