2016-5-20 00:05:11,1463702711.0, 180.654, 77.3347
2016-5-20 00:09:36,1463702976.0, 125.548, 215.336
2016-5-20 00:13:39,1463703219.0, 261.938, 312.806
2016-5-20 00:17:47,1463703467.0, 90.1025, 96.0778
2016-5-20 00:21:59,1463703719.0, 194.515, 237.539
2016-5-20 00:26:10,1463703970.0, 158.305, 151.213
2016-5-20 00:30:21,1463704221.0, 103.754, 122.866
2016-5-20 00:34:28,1463704468.0, 254.28, 297.328
2016-5-20 00:39:19,1463704759.0, 89.4575, 395.406
2016-5-20 00:44:22,1463705062.0, 219.962, 304.936
2016-5-20 00:48:39,1463705319.0, 118.343, 75.1983
2016-5-20 00:52:46,1463705566.0, 195.333, 328.325
2016-5-20 00:56:58,1463705818.0, 189.971, 177.006
2016-5-20 01:01:09,1463706069.0, 179.696, 180.032
2016-5-20 01:05:11,1463706311.0, 316.913, 254.111
2016-5-20 01:09:22,1463706562.0, 128.812, 70.9133
2016-5-20 01:13:32,1463706812.0, 251.444, 155.42
2016-5-20 01:17:46,1463707066.0, 299.262, 838.612
2016-5-20 01:21:56,1463707316.0, 125.547, 248.433
2016-5-20 01:26:09,1463707569.0, 235.366, 64.2837
2016-5-20 01:30:10,1463707810.0, 289.542, 85.0462
2016-5-20 01:34:21,1463708061.0, 300.726, 79.1594
2016-5-20 01:38:33,1463708313.0, 262.065, 19.1811
2016-5-20 01:42:45,1463708565.0, 296.806, 29.2244
2016-5-20 01:46:58,1463708818.0, 386.772, 257.423
2016-5-20 01:51:09,1463709069.0, 114.499, 126.809
2016-5-20 01:55:11,1463709311.0, 174.349, 205.425
2016-5-20 01:59:21,1463709561.0, 128.648, 152.965
2016-5-20 02:03:33,1463709813.0, 99.0227, 76.897
2016-5-20 02:07:45,1463710065.0, 342.522, 189.969
2016-5-20 02:11:57,1463710317.0, 266.556, 125.269
2016-5-20 02:16:08,1463710568.0, 338.816, 70.9599
2016-5-20 02:20:09,1463710809.0, 158.531, 62.1063
2016-5-20 02:24:21,1463711061.0, 238.31, 48.3876
2016-5-20 02:28:33,1463711313.0, 281.647, 56.5439
2016-5-20 02:32:44,1463711564.0, 104.4, 13.1336
2016-5-20 02:36:57,1463711817.0, 323.217, 50.8527
2016-5-20 02:41:08,1463712068.0, 237.426, 26.23
2016-5-20 02:45:09,1463712309.0, 209.935, 10.581
2016-5-20 02:49:19,1463712559.0, 250.352, 95.0782
2016-5-20 02:53:32,1463712812.0, 82.0379, 18.0237
2016-5-20 02:57:45,1463713065.0, 216.302, 45.9626
2016-5-20 03:01:55,1463713315.0, 119.672, 106.844
2016-5-20 03:06:09,1463713569.0, 89.4746, 19.7907
2016-5-20 03:10:10,1463713810.0, 290.307, 104.631
2016-5-20 03:14:22,1463714062.0, 138.417, 133.817
2016-5-20 03:18:32,1463714312.0, 260.87, 121.024
2016-5-20 03:22:45,1463714565.0, 126.078, 118.9
2016-5-20 03:26:56,1463714816.0, 70.7654, 174.937
2016-5-20 03:31:07,1463715067.0, 239.638, 257.56
2016-5-20 03:35:07,1463715307.0, 116.939, 248.578
2016-5-20 03:39:19,1463715559.0, 176.082, 232.181
2016-5-20 03:43:32,1463715812.0, 150.488, 358.355
2016-5-20 03:47:44,1463716064.0, 104.484, 251.598
2016-5-20 03:51:56,1463716316.0, 201.121, 140.463
2016-5-20 03:56:07,1463716567.0, 66.1138, 89.4682
2016-5-20 04:00:07,1463716807.0, 170.646, 167.4
2016-5-20 04:04:21,1463717061.0, 230.661, 163.716
2016-5-20 04:08:33,1463717313.0, 160.766, 136.951
2016-5-20 04:12:45,1463717565.0, 250.202, 90.3724
2016-5-20 04:16:56,1463717816.0, 211.044, 279.708
2016-5-20 04:21:09,1463718069.0, 241.046, 178.267
2016-5-20 04:25:09,1463718309.0, 139.817, 112.185
2016-5-20 04:29:20,1463718560.0, 188.953, 68.6306
2016-5-20 04:33:32,1463718812.0, 346.247, 110.236
2016-5-20 04:37:44,1463719064.0, 73.4753, 47.5572
2016-5-20 04:41:55,1463719315.0, 139.966, 82.1706
2016-5-20 04:46:07,1463719567.0, 162.732, 40.6316
2016-5-20 04:50:09,1463719809.0, 158.308, 8.51308
2016-5-20 04:54:20,1463720060.0, 329.578, 182.997
2016-5-20 04:58:31,1463720311.0, 106.342, 61.1805
2016-5-20 05:02:45,1463720565.0, 591.739, 88.2633
2016-5-20 05:06:55,1463720815.0, 706.92, 83.8483
2016-5-20 05:11:08,1463721068.0, 491.688, 107.215
2016-5-20 05:15:10,1463721310.0, 396.663, 91.9339
2016-5-20 05:19:20,1463721560.0, 133.079, 105.312
2016-5-20 05:23:31,1463721811.0, 169.574, 75.6011
2016-5-20 05:27:43,1463722063.0, 330.769, 27.8892
