2016-5-12 00:04:41,1463011481.0, 345.203, 247.91
2016-5-12 00:08:53,1463011733.0, 437.104, 272.081
2016-5-12 00:12:59,1463011979.0, 397.053, 326.602
2016-5-12 00:17:05,1463012225.0, 376.677, 311.183
2016-5-12 00:21:16,1463012476.0, 367.147, 263.763
2016-5-12 00:25:22,1463012722.0, 465.507, 154.249
2016-5-12 00:29:29,1463012969.0, 339.256, 279.837
2016-5-12 00:33:35,1463013215.0, 361.663, 305.248
2016-5-12 00:37:40,1463013460.0, 428.98, 284.107
2016-5-12 00:41:46,1463013706.0, 320.991, 265.402
2016-5-12 00:45:52,1463013952.0, 525.302, 326.251
2016-5-12 00:49:56,1463014196.0, 537.677, 422.416
2016-5-12 00:54:01,1463014441.0, 563.475, 509.628
2016-5-12 00:58:07,1463014687.0, 566.402, 503.381
2016-5-12 01:02:12,1463014932.0, 535.998, 457.612
2016-5-12 01:06:20,1463015180.0, 549.795, 433.793
2016-5-12 01:10:25,1463015425.0, 564.487, 378.081
2016-5-12 01:14:31,1463015671.0, 540.2, 374.033
2016-5-12 01:18:38,1463015918.0, 529.402, 406.611
2016-5-12 01:22:45,1463016165.0, 412.84, 402.368
2016-5-12 01:26:56,1463016416.0, 344.767, 355.246
2016-5-12 01:31:04,1463016664.0, 367.026, 319.494
2016-5-12 01:35:12,1463016912.0, 491.557, 278.428
2016-5-12 01:39:16,1463017156.0, 585.175, 221.686
2016-5-12 01:43:22,1463017402.0, 589.572, 262.793
2016-5-12 01:47:30,1463017650.0, 591.338, 260.411
2016-5-12 01:51:35,1463017895.0, 594.682, 245.26
2016-5-12 01:55:42,1463018142.0, 589.869, 318.374
2016-5-12 01:59:49,1463018389.0, 584.182, 340.651
2016-5-12 02:03:57,1463018637.0, 589.465, 315.917
2016-5-12 02:08:05,1463018885.0, 583.571, 269.033
2016-5-12 02:12:13,1463019133.0, 591.231, 262.539
2016-5-12 02:16:20,1463019380.0, 577.316, 284.474
2016-5-12 02:20:26,1463019626.0, 574.647, 331.436
2016-5-12 02:24:32,1463019872.0, 568.378, 218.961
2016-5-12 02:28:37,1463020117.0, 562.132, 150.71
2016-5-12 02:32:42,1463020362.0, 574.74, 123.16
2016-5-12 02:36:47,1463020607.0, 565.584, 173.777
2016-5-12 02:40:53,1463020853.0, 567.683, 195.671
2016-5-12 02:45:02,1463021102.0, 563.736, 337.849
2016-5-12 02:49:08,1463021348.0, 551.587, 291.261
2016-5-12 02:53:16,1463021596.0, 563.115, 304.287
2016-5-12 02:57:23,1463021843.0, 559.277, 406.517
2016-5-12 03:01:29,1463022089.0, 566.701, 331.514
2016-5-12 03:05:41,1463022341.0, 568.607, 342.687
2016-5-12 03:09:46,1463022586.0, 541.154, 337.78
2016-5-12 03:13:52,1463022832.0, 532.212, 263.895
2016-5-12 03:17:56,1463023076.0, 531.63, 276.222
2016-5-12 03:22:02,1463023322.0, 539.245, 270.413
2016-5-12 03:26:06,1463023566.0, 551.513, 209.827
2016-5-12 03:30:12,1463023812.0, 487.065, 258.017
2016-5-12 03:34:18,1463024058.0, 479.348, 268.145
2016-5-12 03:38:25,1463024305.0, 433.285, 303.723
2016-5-12 03:42:34,1463024554.0, 509.645, 285.048
2016-5-12 03:46:41,1463024801.0, 518.938, 249.22
2016-5-12 03:50:47,1463025047.0, 389.953, 282.066
2016-5-12 03:54:54,1463025294.0, 397.158, 230.091
2016-5-12 03:59:00,1463025540.0, 224.523, 262.728
2016-5-12 04:03:09,1463025789.0, 232.406, 260.673
2016-5-12 04:07:15,1463026035.0, 470.688, 282.697
2016-5-12 04:11:20,1463026280.0, 379.102, 246.031
2016-5-12 04:15:26,1463026526.0, 472.129, 323.162
2016-5-12 04:19:32,1463026772.0, 540.163, 390.503
2016-5-12 04:23:38,1463027018.0, 491.722, 391.299
2016-5-12 04:27:46,1463027266.0, 523.783, 333.341
2016-5-12 04:31:54,1463027514.0, 507.98, 243.535
2016-5-12 04:35:59,1463027759.0, 488.842, 204.275
2016-5-12 04:40:05,1463028005.0, 415.467, 205.909
2016-5-12 04:44:10,1463028250.0, 322.786, 171.493
2016-5-12 04:48:16,1463028496.0, 370.045, 153.327
2016-5-12 04:52:22,1463028742.0, 324.823, 132.741
2016-5-12 04:56:28,1463028988.0, 408.046, 135.056
2016-5-12 05:00:34,1463029234.0, 454.84, 132.075
2016-5-12 05:04:40,1463029480.0, 478.208, 128.061
2016-5-12 05:08:44,1463029724.0, 457.991, 113.373
2016-5-12 05:12:49,1463029969.0, 379.529, 145.181
2016-5-12 05:16:55,1463030215.0, 504.19, 150.821
2016-5-12 05:21:01,1463030461.0, 429.628, 150.656
2016-5-12 05:25:07,1463030707.0, 440.199, 219.931
2016-5-12 05:29:37,1463030977.0, 422.319, 215.882
2016-5-12 05:33:44,1463031224.0, 494.511, 217.194
2016-5-12 05:37:50,1463031470.0, 366.721, 147.756
2016-5-12 05:41:57,1463031717.0, 302.14, 406.213
2016-5-12 05:46:02,1463031962.0, 284.819, 264.518
2016-5-12 05:50:07,1463032207.0, 389.286, 76.9241
2016-5-12 05:54:12,1463032452.0, 292.026, 111.122
2016-5-12 05:58:17,1463032697.0, 307.247, 62.1563
2016-5-12 06:02:22,1463032942.0, 468.329, 105.924
2016-5-12 06:06:28,1463033188.0, 447.699, 57.7568
2016-5-12 06:10:34,1463033434.0, 223.968, 42.6094
2016-5-12 06:14:40,1463033680.0, 421.64, 297.478
2016-5-12 06:18:48,1463033928.0, 546.09, 406.479
2016-5-12 06:22:56,1463034176.0, 572.485, 347.93
2016-5-12 06:27:02,1463034422.0, 556.219, 200.83
2016-5-12 06:31:08,1463034668.0, 514.775, 134.994
2016-5-12 06:35:14,1463034914.0, 475.701, 137.44
2016-5-12 06:39:21,1463035161.0, 419.222, 94.824
2016-5-12 06:43:26,1463035406.0, 337.42, 126.866
2016-5-12 06:47:31,1463035651.0, 395.053, 157.424
2016-5-12 06:51:37,1463035897.0, 300.877, 112.273
2016-5-12 06:55:42,1463036142.0, 378.706, 315.209
2016-5-12 06:59:49,1463036389.0, 419.301, 293.81
2016-5-12 07:03:56,1463036636.0, 301.015, 254.181
2016-5-12 07:08:02,1463036882.0, 389.725, 209.09
2016-5-12 07:12:08,1463037128.0, 344.807, 110.057
2016-5-12 07:16:14,1463037374.0, 317.856, 164.787
2016-5-12 07:20:21,1463037621.0, 295.161, 158.549
2016-5-12 07:24:27,1463037867.0, 212.588, 114.301
2016-5-12 07:28:35,1463038115.0, 238.318, 230.518
2016-5-12 07:32:40,1463038360.0, 237.917, 413.608
2016-5-12 07:36:45,1463038605.0, 213.76, 393.635
2016-5-12 07:40:51,1463038851.0, 253.565, 335.688
2016-5-12 07:44:55,1463039095.0, 296.779, 265.441
2016-5-12 07:49:00,1463039340.0, 189.719, 144.96
2016-5-12 07:53:05,1463039585.0, 182.927, 126.731
2016-5-12 07:57:10,1463039830.0, 229.362, 108.526
2016-5-12 08:01:17,1463040077.0, 195.015, 121.886
2016-5-12 08:05:24,1463040324.0, 214.428, 144.007
2016-5-12 08:09:30,1463040570.0, 216.522, 153.706
